Bosno moja; divna; mila,Bosno moja; divna; mila;l’jepa; gizdava;u tebi je Sarajevo;šeher sevdaha.U tebi su gore mnoge;gore visoke;i studene izvor-vode;Bosne ponosne.Bosno moja; divna; mila;l’jepa; gizdava;u tebi je Banja Luka;uzdah momaka.
Bosiok se s rosom zamjerio,Bosiok se s rosom zamjerio:Medna roso; kad ćeš pasti na me?Bosioku rosa odgovara:Zadržah se jade gledajući;kako aga svoju kadu kara:Kazuj; kado; gdje si sinoć bilai s kime si sanak boravila?Đuzel kada agi odgovara:Eto sablje; evo moje glave!Ja sam bila; sanak boravila;kod prvoga kod sevdaha svoga;jer me majka za nedraga dala!
Sevdalinka,
Bosioče moj zeleni,Bosioče moj zeleni;of; lane; lane; moj zeleni.Na mom srcu zasađeni;of; lane; lane; zasađeni.Da sam nešto sjeme tvoje;of; lane; lane; sjeme tvoje.Ja bih znala gdje bih cvala;of; lane; lane; gdje bih cvala.Mome dragom pod pendžere;of; lane; lane; pod pendžere.
Bosa Mara Bosnu pregazila,Bosa Mara Bosnu pregazila;na vitu se jelu naslonila:”Vita jelo; ti visoko rasteš;što te pitam pravo da mi kažeš:Je li mi se oženio dragi?””Jeste; jeste; već godinu danaoženio i sina dobio!”
Boluje Anka Pr’jedorka,Boluje Anka Pr’jedorka;na krilu kara-Zaima:”Zaime; bolan; Zaime;ti prodaj selo Krnete!Kupi mi; bolan; Zaime;kupi mi šaren-kočije;upregni konja zekana!Vodi me; bolan; Zaime;vodi me ravnom Pr’jedoru.Vodi me; Zajko; ljubi me;za svoju ljubu uzmi me!
Bolan dragi; prođi mi se dvora,Bolan dragi; prođi mi se dvora;sa tebe sam bijena i karana;sa tvojega dockan dolaženja.I sinoć si dockan dolazio;u zeleni bostan ulazio.Velik si mi zijan učinio:amberove; lale pogazio;amberove i alkatmerove.
Bol boluje mlado momče,Bol boluje mlado momče; Lejlo;bol boluje i tuguje.Đul-djevojku dovikuje; Lejlo;đul-djevojko; crno oko!”Je si l’ doma; je si l’ sama; Lejlo;je li lice obljubljeno?””Doma jesam; sama jesam; dragi;nije lice obljubljeno;već je tebi nam’jenjeno!”
Bolovala lijepa Hajrija,Bolovala lijepa Hajrija;U haz bašči pod rumenom ružom.Ob’laze je redom ašiklije;Pitaju je: "Kako ti je Hajro?"Jedan veli-bolov’o bi’ za te.Drugi veli- umir’o bi za te.Progovara lijepa Hajrija:Nit’ bolujte; nit; umir’t za me;skin’te fesić; lez’ te mi na krilo;čini mi se lakše bi mi bilo.
Bol boluje lijepa Fahira,Bol boluje lijepa Fahirapod orahom i pod jorgovanomk njoj dolaze svi dilberi redom;a najviše Omer momče mlado.Pa govori Omer momče mlado:O; Fahiro; bolovo bih za te!Da se može; ja bih umro za te!Odgovara lijepa Fahira:Niti boluj; nit’ umiri za me;već se svuci pa lezi uza me!
Bogom; brate; Mujo Sarajlija,Bogom; brate; Mujo Sarajlija;prevedi me preko Romanijebez ljubljenja i bez zagrljajai bez onog muškog pomišljaja.To je Mujo za boga primio.Kad su bili nasred Romanije;molbu čini kićena djevojka:Stani; Mujo; da se odmorimo;da se hladne vode napijemo.Napiše se vode sa izvorate sjedoše pod jeliku tanku.A’ iz gore nešto progovara:Kidaj vjeru; Sarajlija Mujo;kidaj vjeru; obljubi djevojku;ti se ne daj od nje nadmudriti!Djevojke su varalice stare!I mene je moja prevarila;prevarila pa me ostavila;a nisam joj obljubio lice!
Blago tebi; cvijet karanfile,Blago tebi; cvijet karanfile;što ti rasteš dragoj pod pendzere.Ah da mi se u cvijet pretvoriti;ja bih znao gdje bih zimovao!U njedrima medju dukatima.Dukat zveči; meni srce ječi!
Blago suncu i mjesecu,Blago suncu i mjesecu;jer se sunce jutrom rađa;a i mjesec često mladi.A ja jadna već ostarih;od zuluma svekrvina;i jezika zaovina.Zaova me opanjkala;svekrva me istjerala;ja pobjegla komšijama.U komšije kolo igra;ja s’ uhvatih pa poigrah.
Blago meni i tebi; djevojko,Blago meni i tebi; djevojko;kad je nama čair do čaira.Tvoj se babo i moj dogovara;men’ da žene; tebe da udaju.U proljeće kada cvjeta cv’jeće;il’ u jesen kad opada lišće.
Bila Bilko; bihaćka djevojko,Bila Bilko; bihaćka djevojko;Bila bi bilko….Kad ti pođeš uz bužimske strane;A obuješ oputne opankeI poneseš zubaču na glaviI u ruci tikvu i motiku;Onda ’ ’š znati;Što su sada bihaćke ravnine.
Bijela vila ženila sina,Bijela vila ženila sinaDilbere; džanum; dilbere aman;Na srid Saraj’va Latinkom tankomPriporučuje Latinka tanka:Bijela vilo; svekrvo moja;More li meni kod tebe biti;U šiljtu sjesti; a svilu presti;Biser nizati; a sina ljuljati.
Beša ti se na moru kovala,Beša ti se na moru kovala;Kovale je do tri kujundžije.Jedan kuje; drugi pozlaćuje;Treći meće od zlata jabuke.Ode beša od grada do grada;U svakom je dobro darovana;U Stambolu svilom naložena;U Saraj’vu dilbom pokrojena.Dojde beša mom djetetu dragom;U toj beši lijep san usnilo.A majka mu tanke koše kroji;Koše kroji; a godine broji:- Koliko je u košulji žica;Toliko mi živi godinica!Koliko je na mahrami grana;Toliko mi imao jarana!
Bere cura plav’ jorgovan,Bere cura plav’ jorgovan;šapuće mu svu noć i dan:”Prije ćeš mi uvehnuti;neg’ ću dragog zakititi!Ja se s dragim našalilada sam drugog zavolila;pa mi više ne dolazi;već on druge obilazi.Da znaš; dragi; za bol i jad;doš’o bi mi bar ponekad.Nemoj; dušo; takav biti;srce ćeš mi zalediti!Dođi dragi; željo mila;znaš li da sam obolila?Vjeruj; dušo; šala nije;srce lagat’ ne umije!”
Bejturane; Bog t’ ubio grane,Bejturane; Bog t’ ubio grane;tvoje grane; po mom srcu rane!Niti cvateš; nit’ behara daješ;već se truniš po zelenoj travi!Ti si mene opanjkao majci;da ja ljubim četiri jarana:Dva ženjena; a dva neženjena:nisam; majko; života mi moga!
Beg Ali-beg po jezeru str’jelja,Beg Ali-beg po jezeru str’jelja;da ustr’jeli vilu zlatnih krila.Kad se nešto iz jezera javlja:”Nisam vila da mi str’jeljaš krila.Već djevojka od zla pobjegnula:mene majka za nedraga dala;za nedraga; porad pusta blaga!”
Beg Ali-beg ikindiju klanja,Beg Ali-beg ikindiju klanja;siv mu soko na serdžadu pada.Nema kada ni selam da preda;već on pita sivoga sokola:”Siv sokole; sivoga ti perja;jesi l’ skoro od Bosne ponosne?Igraju li ati Atlagića?Sijaju li toke Sijerčića?S’jevaju li sablje Fejzagića?Pucaju li puške Đumišića? ”
Banja Luko; vatrom izgorjela,Banja Luko; vatrom izgorjela;u tebi me cura zanijela!Zanijela garavim očima;b’jelim licem i mednim ustima!Mila majko; kad bi moja bila;moja bi se želja ispunila!
Banja Luko i ravnine tvoje,Banja Luko i ravnine tvoje;u tebi su crne oči moje.U tebi je Beg-Emina mladapa se šeće ispod bila grada.Gledao je valija sa grada:A boga ti; Beg-Emina mlada;bi li meni virna ljuba bila?Steraću ti crvenu kadifu;sipaću ti biser i dukate!A boga mi; valijo iz grada;ne bi’ tebi virna ljuba bila;ja imadem agu Omer-agu.U Omera šargija tambura;kad god svira u srce me dira.Volim s Omom po gori hoditi;neg s valijom u dvoru siditi!
Bajram ide; Bajramu se nadam,Bajram ide; Bajramu se nadam:”Šta bih dragom bajramluka dala?Kad bih dragom vezen jagluk daladragi mi je; malo mu je dara!Kad bih dragom boščaluka dalasirota sam; mnogo mu je dara!Kad bih dragom b’jelo lice dala;hvalit će se među jaranima!”
Bademe; drvo od hlada,Bademe; drvo od hlada;bademe; drvo mirisno.Ti si me; drvo; skrivalo;kad me je dragi ljubio.Što si se; drvo; njihalo;pa me je babo vidio?Što si me; drvo; izdalo?Bademe; grom te ubio!
Ašikov’o Adem-aga,Ašikovo Adem-aga;B’jela dana ne ostavlja;Tamne noći ne priskoči.Pitala ga stara majka:Je l’ ti čemu ta djevojka?""Jest mi čemu;stara majko;:jest mi čemu i pri čemu:Iz oka joj sunce sije;U obrazu krvca lije."
Ašikuje Adem-aga,Ašikuje Adem-aga;b’jela dana ne ostavlja;tamne noći nepreskoči!Pitala ga stara majka:”Jel’ ti čemu ta djevojka?””Jes’ mi čemu; stara majko;jes’ mi čemu i po čemu.Iz oka joj sunce grije;u obrazu krvca vrije;jes’ mi čemu; stara majko;jes’ mi čemu i po čemu!”
Ašikov’o Turundžiću Bego,Ašikov’o Turundžiću Bego;Ašikov’o tri godine dana.Kad četvrta godina nastala;Uda mu se draga za drugoga;Za najbližeg; za komšiju svoga;Za najmlađeg Fatibegovića.Ode Bego Mati kujundziji:"Kuj mi; Mato; lahke merdevineOd trideset i tri basamaka;Da se penjem dragoj na pendžere;Da ja vidim s kim mi draga spava;Je l’ mi draga u drugog na krilu".
Ašikovah tri godine dana ,1. verzija2. verzija
Ano moja šećernoga boja,
Ali-paša na Hercegovini,
Ali-begu Misir omilio,1. verzija:i uplela trista madžarija.2. verzija:
Ali-beg se u jezero sprema,
Ali-beg se po jezeru vija,
Akšam mrače; moj po Bogu brate,1.verzija:a kamoli za dva; za tri sata!2. verzija:
Akšam geldi,
Akšam dođe; jacija se sprema,
Ako želiš milovanja,
Ako želiš razgovora,Ako želiš razgovora;Dođi; dragi; u akšam.U akšam je svaka dragadragom najdraža.Ako želiš milovanja;dođi; dragi; u ponoć.U ponoć je svako staroleglo; zaspalo.
Aj; majka ćerku u po noći kara,Majka ćerku u po noći kara:"Lezi; ćeri; boliće te glava.""Prođi me se ; moja stara majko;Noćas mi je dragi dolazio.Da ga vidiš; moja stara majko;Kakve su mu oči i obrve:Oči su mu mrkla pomrčina;Vedro čelo sjajna mjesečina.Pa kako ću da usnijem; majko;Kada mi je uv’jek pred očima."
Ah; što mi se Travnik zamaglio,Dv'je planine viš' Travnika grada;Vilenica; spram nje Bukovica.Vilenica Bukovicu pita:"Ah što mi se Travnik zamaglio?Ili gori; il' ga kuga mori?""Niti gori; nit' ga kuga mori;djevojka ga okom zapalila;čarnim okom kroz srčali pendžer!Izgoriše dva nova dućana;dva dućana i nova mejhana;i mešćema gdje kadija sudi!"
Ah; što ćemo ljubav kriti,Ah; što ćemo ljubav kriti;kad ja moram tvoja biti?Srce više nije moje;tebi; dragi; pripalo je!Šta me tebi tako vuče?Osjećaji mene muče!Srce više nije moje;tebi; dragi; pripalo je!Il’ me uzmi; il’ me ubi;ne daj drugom da me ljubi!Srce više nije moje;tebi; dragi; pripalo je!
Ah; sinoć paša kroz Saraj’vo prođe,Sinoć paša kroz Saraj’vo prođeI provede svezana Mehmeda.Na njemu je devet konopacaI deseta halka oko vrata.Za njim idu tri sestre rođene.Najstarija paši govorila:"Aman; paša; i otac i majko;Pusti nama brata rođenoga;Na poklon ti ruho djevojačko".A srednja je paši govorila:"Aman; paša; i otac i majko;Pusti nama brata rođenoga;Na poklon ti biseri i dukati".Na to paša i haje i ne haje.Još mu više ruke privezuje.A najmlađa paši govorila:"Aman; paša; aman; gospodine;Pusti nama brata jedinoga;Na poklon ti lice djevojačko".Na to se je paša sažalioPa je malo ruke popustio.Svezan Meho paši govorio:"Aman; paša; aman gospodaru.Kad budemo kraj b’jele dahije;Otpusti mi prebijele rukeDa obljubim Zinetu djevojku;Da obljubim pa da život gubim".
Ah; moj Aljo,1. verzija:Ah; moj Aljo; crne oči;ti ne hodaj sam po noći.Ti ne hodaj sam po noći;ja ću tebi sama doći.Ja ću tebi sama doći;sama doći do ponoći.Na vrančiću kosmatome;u odjelu gospodskome.Moj se vranac uz brijeg penje;često staje na kamenje.Iz kamena vatra s’jeva;a moj Aljo pjesmu pjeva.2. verzija:Ah; moj Aljo; crne oči;ti ne hodaj sam po noći.Ti ne hodaj sam po noći;ja ću tebi sama doći.Na vrančiću kosmatome;u od’jelu gospodskome.Moj se vranac uz brieg penje;često staje na kamenje.Iz kamena vatra s’jeva;sad moj Aljo pjesmu pjeva.Ah; moj Aljo; crne masti;Što me mladu upropasti.Što me mladu upropasti;Ne dade mi ni dorasti.
Ah moj dragi sijah perčinlija,Ah moj dragi sijah perčinlija;jami perčin sa bijela vrata;ne mami me svaki čas na vrata!Sve sam s tebe b’jena i karana;istjerana pred bijele dvore!I tvojem sam dvoru dolazila;a ti; junak; za večerom bješe;za večerom; šećerli baklavom!
Ah; moj doro,”Ah; moj doro; dobri doro;šta je tebi dodijalo:Lahko sedlo šimširovo;il’ uzdica pozlaćena;il’ kamdžija biserlija?””Ah; moj gazdo; dobri gazdo;nije meni dodijalolahko sedlo šimširovo;nit’ uzdica pozlaćena;nit’ kamdžija biserlija!www.bosnafolk.comVeć je meni dodijalo;svake noći putujući;kad ti ideš u mejhanu;mene vezeš pred mejhanu;grizem travu iz kor’jena;pijem vodu sa kamena;to je meni dodijalo!”
Aj; gradim kulu,Aj; gradim kulu; a kamena nemamAj; kulo moja pjesmom sagrađena.Čatma joj je suzom zalivena.U tebi ću akšamluke piti;Sav ću sevdah tebi darovati.
Aj; Banja Luko; na Krajini hvala,Banja Luko na Krajini hvalaNiko ne zna ničijega hala.Umihana Hadži JusufovaNa Vrbasu đugum ostavila;Aspurliju za vrbu svezala;A nanule vodi okrenula;Nek’ svak misli da se utopila.
